,xcoord,ycoord,year,datestop,timestop,crimsusp,arstmade,addrtyp,rescode,premtype,premname,addrnum,stname,stinter,crossst,city,state,zip,lat,long
22299,983363,162986,2015,12232015,1000,MISD,N,L, , ,SUDEWALK, , ,16 AVENUE,79 STREET,BROOKLYN, , ,40.776723,-73.963396
22300,1011790,236539,2015,12232015,1255,TRESPASS / CPW WALLET,N,L, , ,STREET, , ,KELLY STREET,LEGGETT AVENUE,BRONX, , ,40.722057,-74.009058
22301,1011208,236324,2015,12232015,1255,CRIMINAL SALE CONTROLLED SUBST,N,L, , ,PUBLIC SIDEWALK, , ,SAINT JOHN AVENUE,KELLY STREET,BRONX, , ,40.738157,-74.009698
22302,1011208,236324,2015,12232015,1255,CRIMINAL SALE CONTROLLED SUBST,N,L, , ,PUBLIC SIDEWALK, , ,SAINT JOHN AVENUE,KELLY STREET,BRONX, , ,40.738157,-74.009698
22303,1002019,186901,2015,12232015,1505,CPW,N,L, , ,BUILDING-APARTMENT,1615,FULTON STREET,LEWIS AVENUE,MARCUS GARVEY BOULEVARD,BROOKLYN, , ,40.711535,-74.010465
22304,1033100,218734,2015,12232015,1535,MISD,N,L, , ,SIDEWALK,144-22,34 AVENUE,146 STREET,PARSONS BOULEVARD,QUEENS, , ,40.74796,-73.983543
22305,1033100,218734,2015,12232015,1535,MISDEMEANOR,N,L, , ,SIDEWALK,144-22,34 AVENUE,146 STREET,PARSONS BOULEVARD,QUEENS, , ,40.74796,-73.983543
22306,1033100,218734,2015,12232015,1535,MISDEMEANOR,N,L, , ,SIDEWALK,144-22,34 AVENUE,146 STREET,PARSONS BOULEVARD,QUEENS, , ,40.74796,-73.983543
22307,1033100,218734,2015,12232015,1535,MISD,N,L, , ,SIDEWALK,144-22,34 AVENUE,146 STREET,PARSONS BOULEVARD,QUEENS, , ,40.74796,-73.983543
22308,987055,148794,2015,12232015,1550,CRIMINAL TRESPASS,Y,L, , , ,2946,WEST 23 STREET,SURF AVENUE,MERMAID AVENUE,BROOKLYN, , ,40.73541,-73.975141
22309,1012052,259739,2015,12232015,1919,ROBBERY,N,L, , ,SIDEWALK,3353,FORT INDEPENDENCE STREET,BAILEY PLACE,HEATH AVENUE,BRONX, , ,43.223566,-77.470327
22310,989325,193686,2015,12232015,1920, PETIT LARCENY,N,L, , ,SIDEWALK,240,NASSAU STREET,PS 287 LINE,BROOKLYN QNS EXPRESSWAY,BROOKLYN, , ,40.71187,-74.005489
22311,1012052,259739,2015,12232015,1920,ROBBERY,N,L, , ,NYCHA,3353,FORT INDEPENDENCE STREET,BAILEY PLACE,HEATH AVENUE,BRONX, , ,43.223566,-77.470327
22312,1012052,259739,2015,12232015,1920,ROBBERY,N,L, , ,NYCHA,3353,FORT INDEPENDENCE STREET,BAILEY PLACE,HEATH AVENUE,BRONX, , ,43.223566,-77.470327
22313, , ,2015,12232015,2135,PETIT LARCENY (CAR BREAK-IN),N,L, , ,SIDEWALK, , ,ELSWORTH  (YONKERS),CLIFTON,BRONX, , ,43.019711,-77.270892
22314,1051295,156722,2015,12232015,2230,FEL,N,L, , , ,276,WATJEAN COURT,EDGEMERE AVENUE,FERNSIDE PLACE,QUEENS, , ,40.714269,-74.005973
22315,1051295,156722,2015,12232015,2230,MISD,N,L, , ,STREET,276,WATJEAN COURT,EDGEMERE AVENUE,FERNSIDE PLACE,QUEENS, , ,40.714269,-74.005973
22316,1051295,156722,2015,12232015,2230,MISD,N,L, , ,STREET,276,WATJEAN COURT,EDGEMERE AVENUE,FERNSIDE PLACE,QUEENS, , ,40.714269,-74.005973
22317,1010606,240098,2015,12232015,2331,CT,Y,L, , ,STAIRWAY,1020,TRINITY AVENUE,FOREST PROJECT,EAST 165 STREET,BRONX, , ,40.710367,-74.011232
22318,1008881,236572,2015,12232015,2335,CPM,Y,L, , ,PUBLIC SIDEWALK, , ,EAGLE AVENUE,WESTCHESTER AVENUE,BRONX, , ,42.958203,-77.068004
22319,1006537,180198,2015,12232015,2340,FEL,N,L, , , ,9720,KINGS HIGHWAY,CLARKSON AVENUE,ROCKAWAY PARKWAY,BROOKLYN, , ,43.069489,-77.543778
22320,1012375,235939,2015,12232015,2340,CPW / ROBBERY,N,L, , ,SIDEWALK,725,SOUTHERN BOULEVARD,EAST 156 STREET,LEGGETT AVENUE,BRONX, , ,40.714269,-74.005973
22321,1012375,235939,2015,12232015,2340,CPW / ROBBERY,N,L, , ,SIDEWALK,725,SOUTHERN BOULEVARD,EAST 156 STREET,LEGGETT AVENUE,BRONX, , ,40.714269,-74.005973
22322,1012542,237039,2015,12232015,2358,GLA,N,L, , ,STREET, , ,LONGWOOD AVENUE,BECK STREET,BRONX, , ,40.867951,-73.927002
22323,1017132,214046,2015,12242015,1,FEL,N,L, , ,VEHICLE, , ,34 AVENUE,86 STREET,QUEENS, , ,40.780976,-73.95957
22324,1017132,214046,2015,12242015,1,FEL,N,L, , ,VEHICLE, , ,86 STREET,34 AVENUE,QUEENS, , ,40.747206,-73.982032
22325,1049128,195201,2015,12242015,105,FELONY (CPW/ROBBERY),Y,L, , ,STREET/SIDEWALK,110-52,FARMERS BOULEVARD,JORDAN AVENUE,ILION AVENUE,QUEENS, , ,40.714269,-74.005973
22326,985969,158583,2015,12242015,116,FELONY,N,L, , ,SIDEWALK, , ,86 STREET,BAY PARKWAY,BROOKLYN, , ,40.724355,-73.981735
22327,1005394,245935,2015,12242015,201,ROBBERY,N,L, , ,STREET,1360,PLIMPTON AVENUE,GRANT HIGHWAY,WEST 170 STREET,BRONX, , ,40.714269,-74.005973
22328, , ,2015,12242015,302,FELONY,N,L, , ,STREET, , ,156 AVENUE,SHORE PARKWAY,QUEENS, , ,40.710584,-73.994636
22329,992062,228791,2015,12242015,312,GRAND LARCENY AUTO,N,L, , ,SIDEWALK, , ,BROADWAY,WEST 96 STREET,MANHATTAN, , ,40.741563,-73.981816
22330,992062,228791,2015,12242015,312,GRAND LARCENY AUTO,N,L, , ,SIDEWALK, , ,BROADWAY,WEST 96 STREET,MANHATTAN, , ,40.741563,-73.981816
22331,992062,228791,2015,12242015,312,GRAND LARCENY AUTO,N,L, , ,SIDEWALK, , ,BROADWAY,WEST 96 STREET,MANHATTAN, , ,40.741563,-73.981816
22332, , ,2015,12242015,340,FELONY,N,L, , ,STREET, , ,156 AVENUE,SHORE PARKWAY,QUEENS, , ,40.710584,-73.994636
22333,1041536,215923,2015,12242015,341,MISDEMEANOR,N,L, , ,STREET, , ,42 AVENUE,UTOPIA PARKWAY,QUEENS, , ,40.714269,-74.005973
22334,988873,211524,2015,12242015,356,MISD,N,L, , ,STREET,171,MADISON AVENUE,EAST 34 STREET,EAST 33 STREET,MANHATTAN, , ,40.747157,-73.983325
22335,1000808,196031,2015,12242015,915,FEL,N,L, , ,SIDEWALK,155,SEIGEL STREET,BUSHWICK AVENUE,HUMBOLDT STREET,BROOKLYN, , ,40.714269,-74.005973
22336,1014181,253947,2015,12242015,1310,FELONY,N,L, , ,STREET, , ,MARION AVENUE,EAST 193 STREET,BRONX, , ,40.85623,-73.926863
22337,989131,194221,2015,12242015,1403,POSSESSION OF FIREARM/SHOOTING,N,L, , ,HOUSING DEVELOPEMENT /STREE,191,SANDS STREET,NAVY STREET,GOLD STREET,BROOKLYN, , ,42.733409,-78.005579
22338,989131,194221,2015,12242015,1403,POSSESSION OF FIREARM/SHOOTING,N,L, , ,HOUSING DEVELOPMENT STREET,191,SANDS STREET,NAVY STREET,GOLD STREET,BROOKLYN, , ,42.733409,-78.005579
22339,1006528,238704,2015,12242015,1545,CPW,N,L, , ,SIDEWALK,285,EAST 156 STREET,COURTLANDT AVENUE,PARK AVENUE,BRONX, , ,40.83224,-73.942499
22340,993469,232259,2015,12242015,1635,FELONY,N,L, , ,COMMERICAL ESTA., , ,BROADWAY,WEST 110 STREET,MANHATTAN, , ,40.741563,-73.981816
22341,993606,230653,2015,12242015,1720,PETIT LARCENY,N,L, , ,STREET, , ,WEST 105 STREET,AMSTERDAM AVENUE,MANHATTAN, , ,40.770575,-73.987495
22342,1021253,236044,2015,12242015,1915,FEL,N,L, , ,WALKWAY,1715,LACOMBE AVENUE,ROSEDALE AVENUE,BRONX RIVER AVENUE,BRONX, , ,40.714269,-74.005973
22343,1021253,236044,2015,12242015,1915,FEL,N,L, , , ,1715,LACOMBE AVENUE,ROSEDALE AVENUE,BRONX RIVER AVENUE,BRONX, , ,40.714269,-74.005973
22344,1040782,197051,2015,12242015,1940,FELONY,N,L, , ,CLOTHING STORE,89-38,165 STREET,JAMAICA AVENUE,89 AVENUE,QUEENS, , ,40.837193,-73.936691
22345,990559,202328,2015,12242015,1950,FEL,Y,L, , ,STREET,60,AVENUE D,EAST 6 STREET,EAST HOUSTON STREET,MANHATTAN, , ,40.72191,-73.977245
22346,1008442,183428,2015,12242015,1955,FEL,N,L, , ,RESIDENCE,54,BRISTOL STREET,PITKIN AVENUE,EAST NEW YORK AVENUE,BROOKLYN, , ,40.714269,-74.005973
22347,995904,183960,2015,12242015,2020,CPW,N,L, , ,APARTMENT BUILDING,560,LINCOLN PLACE,FRANKLIN AVENUE,CLASSON AVENUE,BROOKLYN, , ,40.771761,-73.983032
22348,1005340,197226,2015,12242015,2025,FEL,N,L, , ,STREET,29,GARDNER AVENUE,INGRAHAM STREET,HARRISON PLACE,BROOKLYN, , ,43.00034,-77.079398
22349,995904,183960,2015,12242015,2030,CPW,N,L, , ,APARTMENT,560,LINCOLN PLACE,FRANKLIN AVENUE,CLASSON AVENUE,BROOKLYN, , ,40.771761,-73.983032
22350,1001723,195007,2015,12242015,2035,FEL,N,L, , ,SIDEWALK, , ,FLUSHING AVENUE,BUSHWICK AVENUE,BROOKLYN, , ,40.714269,-74.005973
22351,1022979,260887,2015,12242015,2050,FEL/ROB,N,L, , ,RESIDENTIAL, , ,EAST 219 STREET,BARNES AVENUE,BRONX, , ,40.871035,-73.911682
22352,989569,199072,2015,12242015,2050,FELONY,N,L, , ,SIDEWALK,25,JACKSON STREET,WATER STREET,MADISON STREET,MANHATTAN, , ,40.713163,-73.980896
22353,1009677,243484,2015,12242015,2105,CPM,Y,L, , ,HALLWAY,1350,WEBSTER AVENUE,EAST 170 STREET,EAST 169 STREET,BRONX, , ,42.984183,-77.408627
22354, , ,2015,12242015,2110,MISD,Y,L, , ,CONSTRUCTION SITE, , ,DONGAN AVENUE,88 STREET,QUEENS, , ,40.777231,-73.94617
22355, , ,2015,12242015,2110,MIND,Y,L, , ,CONSTRUCTION SITE, , ,DONGAN AVENUE,88 STREET,QUEENS, , ,40.777231,-73.94617
22356,997171,182826,2015,12242015,2140,MISD,Y,L, , , ,220,ROGERS AVENUE,PRESIDENT STREET,UNION STREET,BROOKLYN, , ,42.724829,-77.878953
22357,997171,182826,2015,12242015,2140,MISD,Y,L, , ,PUBLIC SIDEWALK,220,ROGERS AVENUE,PRESIDENT STREET,UNION STREET,BROOKLYN, , ,42.724829,-77.878953
22358,997171,182826,2015,12242015,2140,MISD,Y,L, , ,PUBLIC SIDEWALK,220,ROGERS AVENUE,PRESIDENT STREET,UNION STREET,BROOKLYN, , ,42.724829,-77.878953
22359,997171,182826,2015,12242015,2140,MISD,Y,L, , ,PUBLIC SIDEWALK,220,ROGERS AVENUE,PRESIDENT STREET,UNION STREET,BROOKLYN, , ,42.724829,-77.878953
22360,1018623,240382,2015,12242015,2204,FEL,N,L, , ,STREET, , ,MANOR AVENUE,WATSON AVENUE,BRONX, , ,40.712354,-73.98495
22361,987920,198585,2015,12242015,2310,FEL,N,L, , ,SIDEWALK,250,CLINTON STREET,CHERRY STREET,MADISON STREET,MANHATTAN, , ,40.711535,-73.986741
22362,1010081,193286,2015,12252015,533,CPW,N,L, , ,STREET, , ,WYCKOFF AVENUE,HANCOCK STREET,QUEENS, , ,40.810368,-73.953744
22363,1011787,252854,2015,12252015,549,CPW,N,L, , ,RESIDENTIAL,2395,MORRIS AVENUE,EAST FORDHAM ROAD,EAST 184 STREET,BRONX, , ,40.706657,-74.015905
22364,1006712,244826,2015,12252015,830,CPW,Y,L, , ,SIDEWALK,1326,JEROME AVENUE,MARCY PLACE,EAST CLARKE PLACE,BRONX, , ,40.714269,-74.005973
22365,1012136,240864,2015,12252015,900,ROBBERY,N,L, , ,SIDEWALK,818,HOME STREET,PROSPECT AVENUE,UNION AVENUE,BRONX, , ,42.685674,-77.125817
22366,1026517,254724,2015,12252015,1142,CPW,N,L, , ,STREET,2719,FISH AVENUE,DEWITT PLACE,ALLERTON AVENUE,BRONX, , ,42.738921,-77.200837
22367,1002791,230469,2015,12252015,1234,FEL,N,L, , ,PUBLIC SIDEWALK,2360,1 AVENUE,PALADINO AVENUE,EAST 120 STREET,MANHATTAN, , ,40.752597,-73.967011
22368,994047,229587,2015,12252015,2135,PETIT LARCENY,Y,L, , ,BARBERSHOP/SIDEWALK,865,COLUMBUS AVENUE,WEST 104 STREET,WEST 100 STREET,MANHATTAN, , ,40.796825,-73.964635
22369,1000573,150886,2015,12262015,28,FELONY,N,L, , ,STREET, , ,LANGHAM STREET,SHORE BOULEVARD,BROOKLYN, , ,40.710198,-73.996443
22370,1000573,150886,2015,12262015,28,FELONY,N,L, , ,STREET, , ,LANGHAM STREET,SHORE BOULEVARD,BROOKLYN, , ,40.710198,-73.996443
22371,996702,194812,2015,12262015,30,FEL,N,L, , ,STREET, , ,LYNCH STREET,LEE AVENUE,BROOKLYN, , ,43.102666,-77.09058
22372,1025380,266521,2015,12262015,45,FEL,N,L, , ,SIDEWALK, , ,BARNES AVENUE,NEREID AVENUE,BRONX, , ,43.108974,-77.255142
22373, , ,2015,12262015,130,FEL,N,L, , , , , ,OCEAN PARKWAY,18 AVENUE,BROOKLYN, , ,40.737795,-73.990123
22374,1021870,209803,2015,12262015,225,FELONY,N,L, , ,STREET, , ,50 AVENUE,98 STREET,QUEENS, , ,40.788533,-73.95321
22375,1035806,190921,2015,12262015,300,FELONY,N,L, , ,COMMERCIAL CORNER, , ,LIBERTY AVENUE,132 STREET,QUEENS, , ,40.709154,-74.010542
22376,989031,215884,2015,12262015,300,MISD,N,L, , ,PARKING GARAGE,148,WEST 48 STREET,7 AVENUE,AVENUE OF THE AMERICAS,MANHATTAN, , ,40.759165,-73.982429
22377,998190,235216,2015,12262015,315,FELONY,N,L, , ,DELI/ STORE,2391,8 AVENUE,WEST 129 STREET,WEST 128 STREET,MANHATTAN, , ,40.736907,-74.005448
22378,1005736,219600,2015,12262015,508,FELONY,N,L, , ,STREET, , ,NEWTOWN AVENUE,28 STREET,QUEENS, , ,40.749494,-73.998514
22379,1001264,232832,2015,12262015,1030,PETIT LARCENY,N,L, , , , , ,PARK AVENUE,EAST 126 STREET,MANHATTAN, , ,40.738316,-73.987726
22380,1001757,157437,2015,12262015,1325,GUN RUN CPW,N,L, , , ,3042,AVENUE V,BRAGG STREET,BATCHELDER STREET,BROOKLYN, , ,42.741825,-78.136245
22381,1003297,231385,2015,12262015,1421,MISD,N,L, , ,STREET, , ,1 AVENUE,EAST 125 STREET,MANHATTAN, , ,40.805057,-73.939034
22382,942752,139502,2015,12262015,1440,CPW,N,L, , ,STREET, , ,LOCUST PLACE,CLEVELAND AVENUE,STATEN IS, , ,40.722301,-73.997123
22383,1011460,252711,2015,12262015,1649,CPW,Y,L, , ,COMMERCIAL, , ,WALTON AVENUE,EAST 184 STREET,BRONX, , ,40.852057,-73.934775
22384,1011460,252711,2015,12262015,1649,CPW,N,L, , ,COMMERCIAL, , ,WALTON AVENUE,EAST 184 STREET,BRONX, , ,40.852057,-73.934775
22385,964688,156691,2015,12262015,1850,ASSAULT 3,N,L, , ,DELI, , ,MCCLEAN AVENUE,SAND LANE,STATEN IS, , ,43.085781,-77.550266
22386,1000258,194907,2015,12262015,1955,FEL,Y,L, , ,STREET, , ,DEBEVOISE STREET,GRAHAM AVENUE,BROOKLYN, , ,42.54001,-78.104064
22387,1000258,194907,2015,12262015,1955,FEL,N,L, , ,STREET, , ,DEBEVOISE STREET,GRAHAM AVENUE,BROOKLYN, , ,42.54001,-78.104064
22388,1000258,194907,2015,12262015,1955,FEL,Y,L, , ,STREET, , ,DEBEVOISE STREET,GRAHAM AVENUE,BROOKLYN, , ,42.54001,-78.104064
22389,1008958,235918,2015,12262015,1955,CPM,Y,L, , ,HALLWAY,550,CAULDWELL AVENUE,WESTCHESTER AVENUE,EAST 149 STREET,BRONX, , ,40.714269,-74.005973
22390,1006457,174288,2015,12262015,2015,FEL,N,L, , , , , ,DITMAS AVENUE,RALPH AVENUE,BROOKLYN, , ,43.196087,-77.493783
22391,1006457,174288,2015,12262015,2015,FEL,N,L, , , , , ,DITMAS AVENUE,RALPH AVENUE,BROOKLYN, , ,43.196087,-77.493783
22392,1006451,238923,2015,12262015,2020,CT,Y,L, , ,ROOF LANDING,3050,PARK AVENUE,EAST 157 STREET,EAST 156 STREET,BRONX, , ,40.811558,-73.934789
22393,988306,161534,2015,12262015,2020,MISD,Y,L, , ,STREET - SIDEWALK,7118,BAY PARKWAY,72 STREET,71 STREET,BROOKLYN, , ,40.729428,-73.978
22394,965089,156412,2015,12262015,2110,GLA,N,L, , ,RESIDENTIAL ST,47,ARTHUR AVENUE,CEDAR AVENUE,MCCLEAN AVENUE,STATEN IS, , ,40.714269,-74.005973
22395,1010513,236730,2015,12262015,2120,CT,Y,L, , ,LOBBY,680,TINTON AVENUE,EAST 156 STREET,EAST 152 STREET,BRONX, , ,42.729454,-77.222297
22396,1007409,232728,2015,12262015,2120,CRIM TRES,N,L, , ,HALLWAY,620,EAST 137 STREET,CYPRESS AVENUE,SAINT ANNS AVENUE,BRONX, , ,40.821497,-73.954488
22397,1020976,256373,2015,12262015,2135,FEL/ASSAULT,N,L, , ,APARTMENT,3035,WHITE PLAINS ROAD,LESTER STREET,ADEE AVENUE,BRONX, , ,40.716544,-73.999932
22398,1020976,256373,2015,12262015,2135,FEL/ASSAULT,N,L, , ,APARTMENT,3035,WHITE PLAINS ROAD,LESTER STREET,ADEE AVENUE,BRONX, , ,40.716544,-73.999932
22399,990995,174040,2015,12262015,2135,MISD,Y,L, , , , , ,CHURCH AVENUE,EAST 5 STREET,BROOKLYN, , ,40.720557,-74.003512
22400,1002647,217139,2015,12262015,2150,MISDEMEANOR,Y,L, , ,SIDEWALK,21-25,34 AVENUE,CRESCENT STREET,21 STREET,QUEENS, , ,40.747882,-73.983403
22401,1001575,232339,2015,12262015,2204,MISD,Y,L, , ,MEZZANINE, , ,LEXINGTON AVENUE,EAST 125 STREET,MANHATTAN, , ,40.80567,-73.936471
22402,1042568,188467,2015,12262015,2230,CPW,N,L, , , , , ,116 AVENUE,155 STREET,QUEENS, , ,40.828299,-73.935194
22403,1059883,191064,2015,12262015,2240,FEK,Y,L, , ,CAR, , ,LINDEN BOULEVARD,CROSS ISLAND PARKWAY,QUEENS, , ,40.772351,-73.946655
22404,1059883,191064,2015,12262015,2240,FEL,Y,L, , ,CAR, , ,LINDEN BOULEVARD,CROSS ISLAND PARKWAY,QUEENS, , ,40.772351,-73.946655
22405,1059883,191064,2015,12262015,2240,FEL,Y,L, , ,CAR, , ,LINDEN BOULEVARD,CROSS ISLAND PARKWAY,QUEENS, , ,40.772351,-73.946655
22406, , ,2015,12262015,2350,FEL,N,L, , ,STREET,587,EAST 92 STREET, , ,BROOKLYN, , ,40.779722,-73.944338
22407,1006557,187316,2015,12262015,2352,CPW,N,L, , ,STREET, , ,MARION STREET,HOWARD AVENUE,BROOKLYN, , ,40.720341,-74.00222
22408,1006557,187316,2015,12262015,2352,CPW,N,L, , ,STREET, , ,MARION STREET,HOWARD AVENUE,BROOKLYN, , ,40.720341,-74.00222
22409,1005909,180742,2015,12272015,110,FEL,N,L, , , , , ,WINTHROP STREET,ROCKAWAY PARKWAY,BROOKLYN, , ,40.71385,-74.003198
22410,1005909,180742,2015,12272015,110,FEL,N,L, , , , , ,WINTHROP STREET,ROCKAWAY PARKWAY,BROOKLYN, , ,40.71385,-74.003198
22411,1005909,180742,2015,12272015,110,FEL,N,L, , ,STREET, , ,WINTHROP STREET,ROCKAWAY PARKWAY,BROOKLYN, , ,40.71385,-74.003198
22412,995648,176533,2015,12272015,130,FEL,N,L, , ,STREET, , ,MARTENSE STREET,FLATBUSH AVENUE,BROOKLYN, , ,40.714269,-74.005973
22413,995648,176533,2015,12272015,130,FEL,N,L, , ,STREET, , ,MARTENSE STREET,FLATBUSH AVENUE,BROOKLYN, , ,40.714269,-74.005973
22414,985572,202409,2015,12272015,200,BURGLARY,N,L, , ,RESIDENTIAL BUILDING,221,MOTT STREET,PRINCE STREET,SPRING STREET,MANHATTAN, , ,40.722224,-73.995363
22415,997324,239218,2015,12272015,215,FELONY,Y,L, , ,STREET, , ,BROADWAY,WEST 140 STREET,MANHATTAN, , ,40.741563,-73.981816
22416,1017744,240849,2015,12272015,225,FEL,N,L, , , ,1171,ELDER AVENUE,WESTCHESTER AVENUE,WATSON AVENUE,BRONX, , ,40.714269,-74.005973
22417,1017744,240849,2015,12272015,225,FEL,N,L, , ,SIDEWALK,1171,ELDER AVENUE,WESTCHESTER AVENUE,WATSON AVENUE,BRONX, , ,40.714269,-74.005973
22418,1017387,241366,2015,12272015,230,FEL,N,L, , ,STREET,1213,WHEELER AVENUE,EAST 172 STREET,WESTCHESTER AVENUE,BRONX, , ,40.690214,-74.020688
22419,1017170,241120,2015,12272015,230,FEL,N,L, , ,STREET, , ,EVERGREEN AVENUE,WESTCHESTER AVENUE,BRONX, , ,43.127924,-77.295456
22420,1017387,241366,2015,12272015,240,FEL,N,L, , ,STREET,1213,WHEELER AVENUE,EAST 172 STREET,WESTCHESTER AVENUE,BRONX, , ,40.690214,-74.020688
22421,1017387,241366,2015,12272015,240,FEL,N,L, , ,STREET,1213,WHEELER AVENUE,EAST 172 STREET,WESTCHESTER AVENUE,BRONX, , ,40.690214,-74.020688
22422,1017387,241366,2015,12272015,240,FEL,N,L, , ,STREET,1213,WHEELER AVENUE,EAST 172 STREET,WESTCHESTER AVENUE,BRONX, , ,40.690214,-74.020688
22423,1007566,184609,2015,12272015,930,FEL,N,L, , ,SIDEWALK,1545,SAINT MARKS AVENUE,BOYLAND STREET,SARATOGA AVENUE,BROOKLYN, , ,40.726666,-73.983089
22424,1011922,237529,2015,12272015,950,ASSAULT 3,N,L, , ,STREET SIDEWALK, , ,HEWITT PLACE,LONGWOOD AVENUE,BRONX, , ,40.795054,-73.933156
22425,1001995,248991,2015,12272015,1105,MISD,N,L, , ,MCDONALDS,4259,BROADWAY,WEST 181 STREET,WEST 180 STREET,MANHATTAN, , ,40.850168,-73.935754
22426,1001995,248991,2015,12272015,1105,MISD,N,L, , ,MCDONALDS,4259,BROADWAY,WEST 181 STREET,WEST 180 STREET,MANHATTAN, , ,40.850168,-73.935754
22427, , ,2015,12272015,1350,FEL/CPW,N,L, , ,CAR/STREET, , ,WHITE PLAINS ROAD,EAST GUN HILL ROAD,BRONX, , ,40.718025,-74.003046
22428,991212,213192,2015,12272015,1359,FELONY,N,L, , , ,153,EAST 43 STREET,3 AVENUE,LEXINGTON AVENUE,MANHATTAN, , ,40.75195,-73.975105
22429,1018420,214226,2015,12272015,1410,ASSAULT,N,L, , ,PUBLIC SIDEWALK, , ,91 STREET,34 AVENUE,QUEENS, , ,40.747282,-73.981852
22430,994170,232478,2015,12272015,1639,FELONY,N,L, , ,SIDEWALK OPPOSITE OF LOCATI,540,WEST 112 STREET,BROADWAY,AMSTERDAM AVENUE,MANHATTAN, , ,40.80527,-73.964901
22431,994170,232478,2015,12272015,1639,FELONY,N,L, , ,SIDEWALK (OPPOSITE OF LOC),540,WEST 112 STREET,BROADWAY,AMSTERDAM AVENUE,MANHATTAN, , ,40.80527,-73.964901
22432,994170,232478,2015,12272015,1639,FELONY,N,L, , ,SIDEWALK (OPPOSITE OF LOC),540,WEST 112 STREET,BROADWAY,AMSTERDAM AVENUE,MANHATTAN, , ,40.80527,-73.964901
22433,994170,232478,2015,12272015,1639,FELONY,N,L, , ,SIDEWALK (OPPOSITE OF LOC),540,WEST 112 STREET,BROADWAY,AMSTERDAM AVENUE,MANHATTAN, , ,40.80527,-73.964901
22434,1015980,188351,2015,12272015,1710,CRIMINAL TRESPASS,N,L, , ,APARTMENT BUILDING,1,ELTON STREET,RIDGEWOOD AVENUE,JAMAICA AVENUE,BROOKLYN, , ,40.714269,-74.005973
22435,1015980,188351,2015,12272015,1710,CRIMINAL TRESPASS,N,L, , ,APARTMENT BUILDING,1,ELTON STREET,RIDGEWOOD AVENUE,JAMAICA AVENUE,BROOKLYN, , ,40.714269,-74.005973
22436,1015980,188351,2015,12272015,1710,CRIMINAL TRESPASS,N,L, , ,APARTMENT BUILDING,1,ELTON STREET,RIDGEWOOD AVENUE,JAMAICA AVENUE,BROOKLYN, , ,40.714269,-74.005973
22437,1020423,255290,2015,12272015,1738,CPW,Y,L, , ,APT BUILDING,2855,BARKER AVENUE,ARNOW AVENUE,BRITTON STREET,BRONX, , ,43.059113,-77.522022
22438,986014,199517,2015,12272015,1810,BURG,N,L, , ,SIDEWALK,83,DIVISION STREET,PIKE STREET,FORSYTH STREET,MANHATTAN, , ,40.714323,-73.994595
22439,1003227,181129,2015,12272015,1840,MISD,N,L, , , ,432,UTICA AVENUE,EMPIRE BOULEVARD,MONTGOMERY STREET,BROOKLYN, , ,40.714269,-74.005973
22440,1000767,198398,2015,12272015,1851,FEL,N,L, , ,SIDEWALK, , ,BUSHWICK AVENUE,MAUJER STREET,BROOKLYN, , ,40.714269,-74.005973
22441,1000767,198398,2015,12272015,1851,FEL,N,L, , ,STREET, , ,BUSHWICK AVENUE,MAUJER STREET,BROOKLYN, , ,40.714269,-74.005973
22442,942149,168351,2015,12272015,1953,FELONY,N,L, , ,STREET, , ,LAKE AVENUE,DIXON AVENUE,STATEN IS, , ,43.261716,-77.184942
22443,1004155,251619,2015,12272015,2005,MISD,N,L, , ,PARKING LOT,11,FORT GEORGE HILL,HILLSIDE AVENUE,FAIRVIEW AVENUE,MANHATTAN, , ,40.861141,-73.92514
22444,1004155,251619,2015,12272015,2005,MISD,N,L, , ,PARKING LOT,11,FORT GEORGE HILL,HILLSIDE AVENUE,FAIRVIEW AVENUE,MANHATTAN, , ,40.861141,-73.92514
22445,1009776,236758,2015,12272015,2040,CPM,Y,L, , ,LOBBY,671,WESTCHESTER AVENUE,FOREST AVENUE,CAULDWELL AVENUE,BRONX, , ,40.714269,-74.005973
22446,994260,229982,2015,12282015,100,ASSAULT,Y,L, , ,STREET CORNER, , ,COLUMBUS AVENUE,WEST 104 STREET,MANHATTAN, , ,40.790296,-73.969391
22447,935174,158249,2015,12282015,204,MISDEMEANOR,N,L, , ,PARKING LOT,3575,VICTORY BOULEVARD,TRAVIS AVENUE,GRAHAM AVENUE,STATEN IS, , ,43.064537,-77.315094
22448,963345,173201,2015,12282015,830,TERRORIST THREATS,N,L, , ,FERRY,1,RICHMOND TERRACE,WALL STREET,SOUTH STREET,STATEN IS, , ,42.826535,-77.53308
22449,1034983,191623,2015,12282015,1145,FELONY,N,L, , ,STREET, , ,130 STREET,101 AVENUE,QUEENS, , ,40.789225,-73.949423
22450,1016409,211680,2015,12282015,1345,FELONY,N,L, , ,SIDEWALK, , ,ROOSEVELT AVENUE,82 STREET,QUEENS, , ,40.777592,-73.95909
22451,1024155,267642,2015,12282015,1415,FEL/CPW,Y,L, , ,STREET, , ,CARPENTER AVENUE,EAST 239 STREET,BRONX, , ,42.650982,-77.038062
22452,986138,158796,2015,12282015,1535,FEL,N,L, , ,SIDEWALK, , ,85 STREET,BAY PARKWAY,BROOKLYN, , ,40.724321,-73.981754
